timestamp_utc,timestamp_et,sequence_type,seconds_elapsed,yes_best_bid,yes_best_ask,yes_spread,yes_bid_liq,yes_ask_liq,no_best_bid,no_best_ask,no_spread,no_bid_liq,no_ask_liq,last_trade_price,last_trade_side,candle_outcome
2026-03-30 14:57:15,2026-03-30 10:57:15,RR,135,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15020.94,0.995,SELL,PENDING
2026-03-30 14:57:16,2026-03-30 10:57:16,RR,136,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:57:18,2026-03-30 10:57:18,RR,138,0.001,0.0,0,101.77,0,0.0,0.999,0,0,15021.87,0.995,SELL,PENDING
2026-03-30 14:57:19,2026-03-30 10:57:19,RR,139,0.001,0.0,0,101.89,0,0.0,0.999,0,0,15027.75,0.995,SELL,PENDING
2026-03-30 14:57:21,2026-03-30 10:57:21,RR,141,0.001,0.999,0.998,101.94,159.84,0.001,0.999,0.998,0.16,15021.87,0.999,BUY,PENDING
2026-03-30 14:57:22,2026-03-30 10:57:22,RR,142,0.001,0.0,0,101.77,0,0.0,0.999,0,0,15021.87,0.999,BUY,PENDING
2026-03-30 14:57:24,2026-03-30 10:57:24,RR,144,0.001,0.0,0,101.77,0,0.0,0.999,0,0,15021.87,0.999,BUY,PENDING
2026-03-30 14:57:26,2026-03-30 10:57:26,RR,146,0.001,0.0,0,101.77,0,0.0,0.999,0,0,15021.87,0.999,BUY,PENDING
2026-03-30 14:57:27,2026-03-30 10:57:27,RR,147,0.001,0.0,0,101.77,0,0.0,0.999,0,0,15021.87,0.999,BUY,PENDING
2026-03-30 14:57:29,2026-03-30 10:57:29,RR,149,0.001,0.0,0,101.77,0,0.0,0.999,0,0,15021.87,0.999,SELL,PENDING
2026-03-30 14:57:30,2026-03-30 10:57:30,RR,150,0.001,0.0,0,101.77,0,0.0,0.999,0,0,15021.87,0.999,SELL,PENDING
2026-03-30 14:57:32,2026-03-30 10:57:32,RR,152,0.001,0.0,0,101.62,0,0.0,0.999,0,0,15012.02,0.999,SELL,PENDING
2026-03-30 14:57:33,2026-03-30 10:57:33,RR,153,0.001,0.0,0,101.67,0,0.0,0.999,0,0,15012.02,0.999,SELL,PENDING
2026-03-30 14:57:35,2026-03-30 10:57:35,RR,155,0.001,0.0,0,101.62,0,0.0,0.999,0,0,15012.02,0.999,SELL,PENDING
2026-03-30 14:57:36,2026-03-30 10:57:36,RR,156,0.001,0.0,0,101.62,0,0.0,0.999,0,0,15012.02,0.999,SELL,PENDING
2026-03-30 14:57:38,2026-03-30 10:57:38,RR,158,0.001,0.0,0,101.62,0,0.0,0.999,0,0,15012.02,0.999,SELL,PENDING
2026-03-30 14:57:39,2026-03-30 10:57:39,RR,159,0.001,0.0,0,101.62,0,0.0,0.999,0,0,15012.02,0.999,SELL,PENDING
2026-03-30 14:57:41,2026-03-30 10:57:41,RR,161,0.001,0.0,0,101.62,0,0.0,0.999,0,0,15012.02,0.999,SELL,PENDING
2026-03-30 14:57:42,2026-03-30 10:57:42,RR,162,0.001,0.0,0,101.62,0,0.0,0.999,0,0,15012.02,0.999,SELL,PENDING
